62563,"Naphthalene, bed sediment, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,Naphthalene,ug/kg,Bed Sediment,,,,Dry,
62564,"p-Cresol, bed sediment, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,p-Cresol,ug/kg,Bed Sediment,,,,Dry,
62565,"Perylene, bed sediment, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,Perylene,ug/kg,Bed Sediment,,,,Dry,
62566,"Phenanthrene, bed sediment, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,Phenanthrene,ug/kg,Bed Sediment,,,,Dry,
62567,"Phenol, bed sediment, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,Phenol,ug/kg,Bed Sediment,,,,Dry,
62568,"Pyrene, bed sediment, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,Pyrene,ug/kg,Bed Sediment,,,,Dry,
62570,"C1-178 Isomers, 3 ring Polycyclic Aromatic Hydrocarbons (PAH), alkylated, phenanthrene/anthracene, bed sediment, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,C1-Phenanthrenes/anthracenes,ug/kg,Bed Sediment,,,,Dry,
62571,"C1-202 Isomers, condensed 4 ring Polycyclic Aromatic Hydrocarbons (PAH), alkylated, fluoranthene/pyrene, bed sediment, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,C1-Fluoranthenes/pyrenes,ug/kg,Bed Sediment,,,,Dry,
62572,"C1-228 Isomers, extended 4 ring Polycyclic Aromatic Hydrocarbons (PAH), alkylated, benzo[a]anthracene/chrysene, bed sediment, recoverable, dry weight, micrograms per kg",USGS use and no use by EPA,C1-MW 228 PAH,ug/kg,Bed Sediment,,,,Dry,
62574,"C2-128 Isomers, 2 ring Polycyclic Aromatic Hydrocarbons (PAH), alkylated, naphthalene, bed sediment, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,C2-Naphthalenes,ug/kg,Bed Sediment,,,,Dry,
62575,"C2-178 Isomers, 3 ring Polycyclic Aromatic Hydrocarbons (PAH), alkylated, phenanthrene/anthracene, bed sediment, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,C2-Phenanthrenes/anthracenes,ug/kg,Bed Sediment,,,,Dry,
62576,"C2-202 Isomers, condensed 4 ring Polycyclic Aromatic Hydrocarbons (PAH), alkylated, fluoranthene/pyrene, bed sediment, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,C2-Fluoranthenes/pyrenes,ug/kg,Bed Sediment,,,,Dry,
62579,"C3-128 Isomers, 2 ring Polycyclic Aromatic Hydrocarbons (PAH), alkylated, naphthalene, bed sediment, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,C3-Naphthalenes,ug/kg,Bed Sediment,,,,Dry,
62580,"C3-178 Isomers, 3 ring Polycyclic Aromatic Hydrocarbons (PAH), alkylated, phenanthrene/anthracene, bed sediment, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,C3-Phenanthrenes/anthracenes,ug/kg,Bed Sediment,,,,Dry,
62581,"C3-202 Isomers, condensed 4 ring Polycyclic Aromatic Hydrocarbons (PAH), alkylated, fluoranthene/pyrene, bed sediment, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,C3-Fluoranthenes/pyrenes,ug/kg,Bed Sediment,,,,Dry,
62584,"C4-128 Isomers, 2 ring Polycyclic Aromatic Hydrocarbons (PAH ), alkylated, naphthalene, bed sediment, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,C4-Naphthalenes,ug/kg,Bed Sediment,,,,Dry,
62585,"C4-178 Isomers, 3 ring Polycyclic Aromatic Hydrocarbons (PAH ), alkylated, phenanthrene/anthracene, bed sediment, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,C4-Phenanthrenes/anthracenes,ug/kg,Bed Sediment,,,,Dry,
62602,"Barometric pressure, corrected to sea level, inches of mercury",USGS use and no use by EPA,Barometric pressure,in/Hg,,,,,,
62603,"Barometric pressure, uncorrected, inches of mercury",USGS use and no use by EPA,Barometric pressure,in/Hg,,,,,,
62604,"Barometric pressure, corrected to sea level, inches of water",USGS use and no use by EPA,Barometric pressure,in/H2O,,,,,,
62605,"Barometric pressure, uncorrected, inches of water",USGS use and no use by EPA,Barometric pressure,in/H2O,,,,,,
62606,"Barometric pressure, corrected to sea level, kilopascals",USGS use and no use by EPA,Barometric pressure,kPa,,,,,,
62607,"Barometric pressure, uncorrected, kilopascals",USGS use and no use by EPA,Barometric pressure,kPa,,,,,,
62623,"Tide stage, above datum, feet",USGS use and no use by EPA,Tide stage,ft,,,,,,
62624,"Tide stage, above datum, meters",USGS use and no use by EPA,Tide stage,m,,,,,,
62626,"Americium-241 2-sigma combined uncertainty, bed sediment, dry weight, picocuries per gram",USGS use and no use by EPA,Americium-241,pCi/g,Bed Sediment,,2-Sigma CSU,,Dry,
62627,"Gross alpha radioactivity 2-sigma combined uncertainty, water, unfiltered, picocuries per liter",USGS use and no use by EPA,Alpha particle,pCi/L,Total,,2-Sigma CSU,,,
62628,"Gross beta radioactivity 2-sigma combined uncertainty, water, unfiltered, picocuries per liter",USGS use and no use by EPA,Beta particle,pCi/L,Total,,2-Sigma CSU,,,
62629,"Strontium-90 2-sigma combined uncertainty, bed sediment, dry weight, picocuries per gram",USGS use and no use by EPA,Strontium-90,pCi/g,Bed Sediment,,2-Sigma CSU,,Dry,
62630,"Thorium-228 2-sigma combined uncertainty, water, unfiltered, picocuries per liter",USGS use and no use by EPA,Thorium-228,pCi/L,Total,,2-Sigma CSU,,,
62631,"Thorium-230 2-sigma combined uncertainty, water, unfiltered, picocuries per liter",USGS use and no use by EPA,Thorium-230,pCi/L,Total,,2-Sigma CSU,,,
62632,"Thorium-232 2-sigma combined uncertainty, water, unfiltered, picocuries per liter",USGS use and no use by EPA,Thorium-232,pCi/L,Total,,2-Sigma CSU,,,
62633,"Uranium-234 2-sigma combined uncertainty, water, unfiltered, picocuries per liter",USGS use and no use by EPA,Uranium-234,pCi/L,Total,,2-Sigma CSU,,,
62634,"Uranium-235 2-sigma combined uncertainty, water, unfiltered, picocuries per liter",USGS use and no use by EPA,Uranium-235,pCi/L,Total,,2-Sigma CSU,,,
62635,"Uranium-238 2-sigma combined uncertainty, water, unfiltered, picocuries per liter",USGS use and no use by EPA,Uranium-238,pCi/L,Total,,2-Sigma CSU,,,
62636,"Alpha radioactivity, 72-hour count, water, filtered, Th-230 curve, picocuries per liter",USGS use and no use by EPA,Alpha particle,pCi/L,Dissolved,,,72 Hour,,
62637,"Alpha radioactivity 2-sigma combined uncertainty, 72 hour count, water, filtered, Th-230 curve, picocuries per liter",USGS use and no use by EPA,Alpha particle,pCi/L,Dissolved,,2-Sigma CSU,72 Hour,,
62638,"Alpha radioactivity minimum detectable concentration, 72 hour count, water, filtered, Th-230 curve, picocuries per liter",USGS use and no use by EPA,Alpha particle,pCi/L,Dissolved,,,72 Hour,,
62639,"Alpha radioactivity, 30-day count, water, filtered, Th-230 curve, picocuries per liter",USGS use and no use by EPA,Alpha particle,pCi/L,Dissolved,,,30 Day,,
62640,"Alpha radioactivity 2-sigma combined uncertainty, 30 day count, water, filtered, Th-230 curve, picocuries per liter",USGS use and no use by EPA,Alpha particle,pCi/L,Dissolved,,2-Sigma CSU,30 Day,,
62641,"Alpha radioactivity minimum detectable concentration, 30 day count, water, filtered, Th-230 curve, picocuries per liter",USGS use and no use by EPA,Alpha particle,pCi/L,Dissolved,,,30 Day,,
62642,"Beta radioactivity, 72-hour count, water, filtered, Cs-137 curve, picocuries per liter",USGS use and no use by EPA,Beta particle,pCi/L,Dissolved,,,72 Hour,,
62643,"Beta radioactivity 2-sigma combined uncertainty, 72 hour count, water, filtered, Cs-137 curve, picocuries per liter",USGS use and no use by EPA,Beta particle,pCi/L,Dissolved,,2-Sigma CSU,72 Hour,,
62644,"Beta radioactivity minimum detectable concentration, 72 hour count, water, filtered, Cs-137 curve, picocuries per liter",USGS use and no use by EPA,Beta particle,pCi/L,Dissolved,,,72 Hour,,
62645,"Beta radioactivity, 30-day count, water, filtered, Cs-137 curve, picocuries per liter",USGS use and no use by EPA,Beta particle,pCi/L,Dissolved,,,30 Day,,
62646,"Beta radioactivity 2-sigma combined uncertainty, 30 day count, water, filtered, Cs-137 curve, picocuries per liter",USGS use and no use by EPA,Beta particle,pCi/L,Dissolved,,2-Sigma CSU,30 Day,,
62647,"Beta radioactivity minimum detectable concentration, 30 day count, water, filtered, Cs-137 curve, picocuries per liter",USGS use and no use by EPA,Beta particle,pCi/L,Dissolved,,,30 Day,,
62649,"Aminomethylphosphonic acid, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",USGS use and no use by EPA,Aminomethylphosphonic acid,ug/l,Dissolved,,,,,
62652,"Aspon, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",USGS use and no use by EPA,Tetrapropyl dithiopyrophosphate,ug/l,Dissolved,,,,,
62653,"Aspon, soil, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,Tetrapropyl dithiopyrophosphate,ug/kg,Recoverable,,,,Dry,
62654,"Azinphos-ethyl, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",USGS use and no use by EPA,Azinphos-ethyl,ug/l,Dissolved,,,,,
62655,"Azinphos-ethyl, soil, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,Azinphos-ethyl,ug/kg,Recoverable,,,,Dry,
62656,"Benzoic acid, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",USGS use and no use by EPA,Benzoic acid,ug/l,Dissolved,,,,,
62657,"Benzoic acid, soil, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,Benzoic acid,ug/kg,Recoverable,,,,Dry,
62659,"Carbophenothion, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",USGS use and no use by EPA,Carbophenothion,ug/l,Dissolved,,,,,
62660,"Carbophenothion, soil, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,Carbophenothion,ug/kg,Recoverable,,,,Dry,
62661,"Chlorfenvinphos, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",USGS use and no use by EPA,Chlorfenvinphos,ug/l,Dissolved,,,,,
62662,"Chlorfenvinphos, soil, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,Chlorfenvinphos,ug/kg,Recoverable,,,,Dry,
62663,"Chlorpyrifos-methyl, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",USGS use and no use by EPA,Chlorpyrifos-methyl,ug/l,Dissolved,,,,,
62664,"Chlorpyrifos-methyl, soil, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,Chlorpyrifos-methyl,ug/kg,Recoverable,,,,Dry,
62665,"cis-Chlordane, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",USGS use and no use by EPA,cis-Chlordane,ug/l,Dissolved,,,,,
62666,"Coumaphos, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",USGS use and no use by EPA,Coumaphos,ug/l,Dissolved,,,,,
62667,"Coumaphos, soil, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,Coumaphos,ug/kg,Recoverable,,,,Dry,
62668,"p,p'-DDD, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",USGS use and no use by EPA,"p,p'-DDD",ug/l,Dissolved,,,,,
62669,"p,p'-DDD, soil, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,"p,p'-DDD",ug/kg,Recoverable,,,,Dry,
62670,"p,p'-DDE, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",USGS use and no use by EPA,"p,p'-DDE",ug/l,Dissolved,,,,,
62671,"p,p'-DDE, soil, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,"p,p'-DDE",ug/kg,Recoverable,,,,Dry,
62672,"p,p'-DDT, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",USGS use and no use by EPA,"p,p'-DDT",ug/l,Dissolved,,,,,
62673,"p,p'-DDT, soil, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,"p,p'-DDT",ug/kg,Recoverable,,,,Dry,
62674,"Chlorodiamino-s-triazine, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",USGS use and no use by EPA,"2-Chloro-4,6-diamino-s-triazine",ug/l,Dissolved,,,,,
62675,"Chlorodiamino-s-triazine, soil, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,"2-Chloro-4,6-diamino-s-triazine",ug/kg,Recoverable,,,,Dry,
62682,"Diazinon, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",USGS use and no use by EPA,Diazinon,ug/l,Dissolved,,,,,
62683,"Diazinon, soil, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,Diazinon,ug/kg,Recoverable,,,,Dry,
62684,"Diazoxon, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",USGS use and no use by EPA,"Phosphoric acid, diethyl 6-methyl-2-(1-methylethyl)-4-pyrimidinyl ester",ug/l,Dissolved,,,,,
62685,"Diazoxon, soil, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,"Phosphoric acid, diethyl 6-methyl-2-(1-methylethyl)-4-pyrimidinyl ester",ug/kg,Recoverable,,,,Dry,
62686,"Dichlorofenthion, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",USGS use and no use by EPA,Dichlofenthion,ug/l,Dissolved,,,,,
62687,"Dichlorofenthion, soil, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,Dichlofenthion,ug/kg,Recoverable,,,,Dry,
62688,"Dichlorvos, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",USGS use and no use by EPA,Dichlorvos,ug/l,Dissolved,,,,,
62689,"Dichlorvos, soil, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,Dichlorvos,ug/kg,Recoverable,,,,Dry,
62690,"Dimethoate, soil, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,Dimethoate,ug/kg,Recoverable,,,,Dry,
62691,"Dioxathion, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",USGS use and no use by EPA,Dioxathion,ug/l,Dissolved,,,,,
62692,"Dioxathion, soil, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,Dioxathion,ug/kg,Recoverable,,,,Dry,
62693,"Disulfoton, soil, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,Disulfoton,ug/kg,Recoverable,,,,Dry,
62694,"Doxycycline, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",USGS use and no use by EPA,Doxycycline,ug/l,Dissolved,,,,,
62695,"Doxycycline, soil, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,Doxycycline,ug/kg,Recoverable,,,,Dry,
62696,"beta-Endosulfan, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",USGS use and no use by EPA,.beta.-Endosulfan,ug/l,Dissolved,,,,,
62697,"beta-Endosulfan, soil, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,.beta.-Endosulfan,ug/kg,Recoverable,,,,Dry,
62698,"Endosulfan sulfate, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",USGS use and no use by EPA,Endosulfan sulfate,ug/l,Dissolved,,,,,
62699,"Endosulfan sulfate, soil, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,Endosulfan sulfate,ug/kg,Recoverable,,,,Dry,
62700,"Endrin aldehyde, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",USGS use and no use by EPA,Endrin aldehyde,ug/l,Dissolved,,,,,
62701,"Endrin aldehyde, soil, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,Endrin aldehyde,ug/kg,Recoverable,,,,Dry,
62702,"Endrin ketone, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",USGS use and no use by EPA,Endrin ketone,ug/l,Dissolved,,,,,
62703,"EPN, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",USGS use and no use by EPA,O-Ethyl O-(p-nitrophenyl) phenylphosphonothioate,ug/l,Dissolved,,,,,
62704,"EPN, soil, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,O-Ethyl O-(p-nitrophenyl) phenylphosphonothioate,ug/kg,Recoverable,,,,Dry,
62705,"Ethion, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",USGS use and no use by EPA,Ethion,ug/l,Dissolved,,,,,
62706,"Ethion, soil, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,Ethion,ug/kg,Recoverable,,,,Dry,
62707,"Ethoprop, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",USGS use and no use by EPA,Ethoprop,ug/l,Dissolved,,,,,
62708,"Ethoprop, soil, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,Ethoprop,ug/kg,Recoverable,,,,Dry,
62709,"Famphur, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",USGS use and no use by EPA,Famphur,ug/l,Dissolved,,,,,
62710,"Famphur, soil, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,Famphur,ug/kg,Recoverable,,,,Dry,
62711,"Fenitrothion, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",USGS use and no use by EPA,Fenitrothion,ug/l,Dissolved,,,,,
62712,"Fenitrothion, soil, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,Fenitrothion,ug/kg,Recoverable,,,,Dry,
62713,"Fensulfothion, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",USGS use and no use by EPA,Fensulfothion,ug/l,Dissolved,,,,,
62714,"Fensulfothion, soil, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,Fensulfothion,ug/kg,Recoverable,,,,Dry,
62715,"Fenthion, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",USGS use and no use by EPA,Fenthion,ug/l,Dissolved,,,,,
62716,"Fenthion, soil, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,Fenthion,ug/kg,Recoverable,,,,Dry,
62722,"Glyphosate, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",USGS use and no use by EPA,Glyphosate,ug/l,Dissolved,,,,,
62723,"alpha-HCH, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",USGS use and no use by EPA,.alpha.-Hexachlorocyclohexane,ug/l,Dissolved,,,,,
62724,"alpha-HCH, soil, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,.alpha.-Hexachlorocyclohexane,ug/kg,Recoverable,,,,Dry,
62725,"beta-HCH, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",USGS use and no use by EPA,.beta.-Hexachlorocyclohexane,ug/l,Dissolved,,,,,
62726,"beta-HCH, soil, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,.beta.-Hexachlorocyclohexane,ug/kg,Recoverable,,,,Dry,
62727,"delta-HCH, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",USGS use and no use by EPA,.delta.-Hexachlorocyclohexane,ug/l,Dissolved,,,,,
62728,"delta-HCH, soil, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,.delta.-Hexachlorocyclohexane,ug/kg,Recoverable,,,,Dry,
62729,"Heptachlor epoxide, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",USGS use and no use by EPA,Heptachlor epoxide,ug/l,Dissolved,,,,,
62730,"Heptachlor epoxide, soil, recoverable, dry weight, micrograms per kilogram",USGS use and no use by EPA,Heptachlor epoxide,ug/kg,Recoverable,,,,Dry,
62731,"2-Hydroxy-4-isopropylamino-6-ethylamino-s-triazine, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",USGS use and no use by EPA,"1,3,5-Triazin-2(1H)-one, 4-(ethylamino)-6-[(1-methylethyl)amino]-",ug/l,Dissolved,,,,,
